
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
4613.13,um^2,Cell,1,ATM,3,
5225.78,um^2,Cell,1,ATM,4,
1641.48,um^2,Cell,1,TVC,5,
1835.84,um^2,Cell,1,TVC,8,
799.055,um^2,Cell,1,TVC,9,
755.872,um^2,Cell,1,TVC,10,
