
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.408431,-0.572004,0.711334,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.126389,0.659287,0.741192,um,Surface,Ellipsoid Axis B,1,TVCgroup,1,
