
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
13.9456,um,Surface,1,ATMgroup,0,
12.4654,um,Surface,1,TVCgroup,1,
