
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.103381,0.80327,0.586574,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
-0.852583,-0.309747,0.420902,um,Surface,Ellipsoid Axis A,1,TVCgroup,1,
