
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
367.531,um^2,Nucleus,1,ATM,0,100000000,
281.215,um^2,Nucleus,1,ATM,1,100000001,
205.436,um^2,Nucleus,1,TVC,2,100000002,
135.95,um^2,Nucleus,1,TVC,3,100000003,
117.289,um^2,Nucleus,1,TVC,4,100000004,
180.086,um^2,Nucleus,1,TVC,5,100000005,
