
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.263022,,Nucleus,1,TVC,1,100000001,
0.361427,,Nucleus,1,TVC,3,100000003,
0.326315,,Nucleus,1,TVC,4,100000004,
0.287573,,Nucleus,1,TVC,5,100000005,
0.435259,,Nucleus,1,ATM,9,100000009,
0.363065,,Nucleus,1,ATM,12,100000012,
