
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
1921.29,um^2,Cell,1,TVC,1,
1804.62,um^2,Cell,1,TVC,3,
1523.53,um^2,Cell,1,TVC,4,
3472.64,um^2,Cell,1,TVC,5,
9544.27,um^2,Cell,1,ATM,9,
3953.75,um^2,Cell,1,ATM,12,
