
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.460544,,Cell,1,TVC,2,
0.520146,,Cell,1,TVC,5,
0.421041,,Cell,1,TVC,6,
0.443012,,Cell,1,TVC,8,
0.313701,,Cell,1,ATM,10,
0.417974,,Cell,1,ATM,11,
