
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38863.4,73512.6,49.9078,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
38912.7,73556.7,84.7751,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
