
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
23.3307,32.5878,55.5506,um,Cell,Cell BoundingBoxOO Length,1,ATM,2,
21.5577,26.9291,53.7465,um,Cell,Cell BoundingBoxOO Length,1,ATM,3,
16.9859,24.0831,28.6875,um,Cell,Cell BoundingBoxOO Length,1,TVC,4,
14.761,15.2873,18.6014,um,Cell,Cell BoundingBoxOO Length,1,TVC,5,
19.1726,17.0419,21.5143,um,Cell,Cell BoundingBoxOO Length,1,TVC,6,
15.6616,21.745,26.7061,um,Cell,Cell BoundingBoxOO Length,1,TVC,7,
