
Nucleus BoundingBoxAA Length
 ==================== 
Nucleus BoundingBoxAA Length X,Nucleus BoundingBoxAA Length Y,Nucleus BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
8.24609,18.4844,18.5889,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,2,100000002,
9.95313,12.5156,16.899,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,3,100000003,
9.10156,8.25,9.29443,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,4,100000004,
5.6875,5.96875,7.60454,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,5,100000005,
6.82813,5.40625,8.02701,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,6,100000006,
8.81641,8.53125,8.02701,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,7,100000007,
