
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
42628.7,43146,166,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
42676,43151.7,140.552,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
