
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
990.872,um^2,Cell,1,TVC,0,
1047.34,um^2,Cell,1,TVC,1,
3094.16,um^2,Cell,1,TVC,2,
2037.86,um^2,Cell,1,TVC,3,
5295.69,um^2,Cell,1,ATM,4,
4924.16,um^2,Cell,1,ATM,5,
