
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.620873,,Nucleus,1,TVC,0,100000000,
0.569802,,Nucleus,1,TVC,1,100000001,
0.618882,,Nucleus,1,TVC,2,100000002,
0.606132,,Nucleus,1,TVC,3,100000003,
0.614694,,Nucleus,1,ATM,4,100000004,
0.634651,,Nucleus,1,ATM,5,100000005,
