
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
14.0573,um,Surface,1,TVCgroup,0,
10.2195,um,Surface,1,ATMgroup,4,
