
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
44897.6,47641.2,87.0216,um,Cell,Cell Center of Homogeneous Mass,1,ATM,4,
44899.3,47682.2,88.1306,um,Cell,Cell Center of Homogeneous Mass,1,ATM,5,
44921.9,47577.7,46.7863,um,Cell,Cell Center of Homogeneous Mass,1,TVC,0,
44911.6,47591.2,51.4241,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
44924.8,47592.8,52.5849,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
44934.4,47580.2,50.6371,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
