
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.68502,um,Surface,1,TVCgroup,0,
8.21361,um,Surface,1,ATMgroup,4,
