
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
4.85544,um,Cell,1,TVC,0,
7.39876,um,Cell,1,TVC,1,
5.95338,um,Cell,1,TVC,2,
7.72942,um,Cell,1,TVC,3,
6.377,um,Cell,1,ATM,4,
7.11604,um,Cell,1,ATM,5,
