
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
2.98663,um,Nucleus,1,TVC,0,100000000,
3.64291,um,Nucleus,1,TVC,1,100000001,
3.06743,um,Nucleus,1,TVC,2,100000002,
4.06373,um,Nucleus,1,TVC,3,100000003,
6.97301,um,Nucleus,1,ATM,4,100000004,
6.32261,um,Nucleus,1,ATM,5,100000005,
