
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.629524,,Nucleus,1,TVC,1,100000000,
0.623494,,Nucleus,1,TVC,2,100000001,
0.615272,,Nucleus,1,TVC,3,100000002,
0.625252,,Nucleus,1,TVC,4,100000003,
0.615116,,Nucleus,1,TVC,5,100000004,
0.63286,,Nucleus,1,TVC,6,100000005,
0.653913,,Nucleus,1,ATM,0,100000006,
