
Cell Ellipsoid Axis A
 ==================== 
Cell Ellipsoid Axis A X,Cell Ellipsoid Axis A Y,Cell Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.894105,0.321201,0.3121,um,Cell,Cell Ellipsoid Axis A,1,ATM,0,
0.630661,-0.759967,0.157217,um,Cell,Cell Ellipsoid Axis A,1,TVC,1,
0.633351,-0.710107,0.307595,um,Cell,Cell Ellipsoid Axis A,1,TVC,2,
0.140925,0.989597,-0.0289464,um,Cell,Cell Ellipsoid Axis A,1,TVC,3,
0.923607,-0.379429,0.0546273,um,Cell,Cell Ellipsoid Axis A,1,TVC,4,
0.418802,0.861778,-0.286259,um,Cell,Cell Ellipsoid Axis A,1,TVC,5,
0.756325,-0.475568,-0.449231,um,Cell,Cell Ellipsoid Axis A,1,TVC,6,
