
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.269071,-0.942341,0.198986,um,Cell,Cell Ellipsoid Axis C,1,ATM,0,
0.526322,0.56772,0.632992,um,Cell,Cell Ellipsoid Axis C,1,TVC,1,
0.434525,0.655232,0.617947,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
0.926427,-0.121506,0.356329,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
0.220129,0.641623,0.734754,um,Cell,Cell Ellipsoid Axis C,1,TVC,4,
0.653222,-0.0669248,0.754203,um,Cell,Cell Ellipsoid Axis C,1,TVC,5,
0.431998,-0.152609,0.888869,um,Cell,Cell Ellipsoid Axis C,1,TVC,6,
