
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
3067.36,um^2,Cell,1,ATM,0,
4784.64,um^2,Cell,1,ATM,1,
1556.25,um^2,Cell,1,TVC,4,
1339.84,um^2,Cell,1,TVC,6,
1038.05,um^2,Cell,1,TVC,7,
2629.39,um^2,Cell,1,TVC,9,
