
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.09359,um,Nucleus,1,ATM,0,100000000,
3.05903,um,Nucleus,1,ATM,1,100000001,
2.81083,um,Nucleus,1,TVC,4,100000004,
1.69819,um,Nucleus,1,TVC,6,100000006,
1.5822,um,Nucleus,1,TVC,7,100000007,
2.49346,um,Nucleus,1,TVC,9,100000009,
