
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
7.0659,9.31204,10.7791,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,5,100000004,
5.9948,9.0676,12.8246,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,6,100000005,
5.19118,6.22257,7.20268,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,1,100000000,
4.22529,4.51826,6.49636,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,2,100000001,
4.73509,5.80319,6.18953,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,3,100000002,
4.54965,4.89108,6.02362,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,4,100000003,
