
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.12183,um,Cell,1,ATM,1,
9.63615,um,Cell,1,ATM,2,
6.53785,um,Cell,1,TVC,3,
5.07085,um,Cell,1,TVC,4,
5.24863,um,Cell,1,TVC,5,
