
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
1687.26,um^2,Cell,1,TVC,0,
1307.89,um^2,Cell,1,TVC,1,
982.849,um^2,Cell,1,TVC,3,
2236.61,um^2,Cell,1,ATM,8,
2759.82,um^2,Cell,1,ATM,10,
