
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.82334,um,Surface,1,TVCgroup,0,
6.71501,um,Surface,1,ATMgroup,4,
