
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
40773,55032.6,2.18571,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
40779.7,54949,8.92572,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
