
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
1922.11,um^2,Cell,1,TVC,0,
2245.06,um^2,Cell,1,ATM,1,
2006.82,um^2,Cell,1,ATM,2,
876.784,um^2,Cell,1,TVC,3,
1820.38,um^2,Cell,1,TVC,4,
