
Cell Distance to Image Border XY Img=1
 ==================== 
Cell Distance to Image Border XY,Unit,Category,Image,Time,Default Labels,ID,
47.7773,um,Cell,Image 1,1,TVC,0,
37.5391,um,Cell,Image 1,1,ATM,1,
35.2617,um,Cell,Image 1,1,ATM,2,
41.5195,um,Cell,Image 1,1,TVC,3,
40.668,um,Cell,Image 1,1,TVC,4,
