
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
6.58183,11.1116,11.0304,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,2,100000002,
6.07492,9.11212,9.97884,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,3,100000003,
3.82182,4.02107,5.41071,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,4,100000004,
4.26456,5.41395,6.64911,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,5,100000005,
4.66229,5.51511,7.74194,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,6,100000006,
2.96686,4.28349,4.83421,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,7,100000007,
