
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
8943.71,um^2,Cell,1,ATM,0,
8654.1,um^2,Cell,1,ATM,1,
3405.4,um^2,Cell,1,TVC,5,
3752.82,um^2,Cell,1,TVC,7,
1506.85,um^2,Cell,1,TVC,9,
1890.63,um^2,Cell,1,TVC,11,
