
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
14.5077,um,Cell,1,ATM,0,
14.0176,um,Cell,1,ATM,1,
8.50063,um,Cell,1,TVC,5,
8.91535,um,Cell,1,TVC,7,
6.82168,um,Cell,1,TVC,9,
7.42521,um,Cell,1,TVC,11,
