
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.220479,0.707344,0.671605,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
0.541807,-0.480647,-0.68951,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
