
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.696945,-0.367468,0.615821,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
0.329416,-0.633289,0.700307,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
