
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
46797.8,35120.5,14.1616,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
46789.1,35164.6,37.357,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
