
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
5.19274,um,Nucleus,1,TVC,1,100000000,
5.97465,um,Nucleus,1,TVC,4,100000003,
5.12113,um,Nucleus,1,ATM,5,100000004,
5.84717,um,Nucleus,1,ATM,6,100000005,
