
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
36288.5,55043.7,160.312,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,5,
36306.1,55056.6,163.395,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,6,
36304.2,55096.7,127.792,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,1,
36308.9,55092.1,139.079,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
