
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
38365.8,38717.2,-42.8882,um,Cell,Cell Center of Homogeneous Mass,1,ATM,10,
38394,38737.5,-41.4996,um,Cell,Cell Center of Homogeneous Mass,1,ATM,11,
38458.5,38779.2,-60.5133,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
38458.4,38791.8,-60.111,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
38451.8,38774.3,-59.1481,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
38448.3,38785.8,-58.8315,um,Cell,Cell Center of Homogeneous Mass,1,TVC,7,
