
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.383017,-0.915308,0.124535,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.463627,0.291631,0.836661,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
