
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
4.91817,um,Surface,1,TVCgroup,0,
8.22044,um,Surface,1,ATMgroup,2,
