
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
4.06905,um,Nucleus,1,ATM,1,100000001,
4.05969,um,Nucleus,1,ATM,2,100000002,
2.5401,um,Nucleus,1,TVC,6,100000006,
2.3012,um,Nucleus,1,TVC,8,100000008,
2.50969,um,Nucleus,1,TVC,9,100000009,
2.69162,um,Nucleus,1,TVC,10,100000010,
