
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
12.0234,16.7559,42.6655,um,Surface,BoundingBoxOO Length,1,ATM,0,
23.4531,31.1191,36.6484,um,Surface,BoundingBoxOO Length,1,TVCgroup,1,
