
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
5266.75,um^3,Cell,1,ATM,2,
5389.16,um^3,Cell,1,ATM,3,
476.83,um^3,Cell,1,TVC,5,
925.337,um^3,Cell,1,TVC,6,
490.167,um^3,Cell,1,TVC,8,
1244.8,um^3,Cell,1,TVC,9,
