
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
10.7747,um,Cell,1,ATM,2,
9.06674,um,Cell,1,ATM,3,
5.7972,um,Cell,1,TVC,5,
5.65723,um,Cell,1,TVC,6,
4.99962,um,Cell,1,TVC,8,
7.69083,um,Cell,1,TVC,9,
