
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
2979.24,um^3,Cell,1,TVC,0,
4059.82,um^3,Cell,1,TVC,1,
5179.56,um^3,Cell,1,ATM,2,
5698.77,um^3,Cell,1,ATM,3,
