
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
41119.2,98158.7,186.74,um,Cell,Cell Center of Homogeneous Mass,1,ATM,2,
41123,98144.5,189.743,um,Cell,Cell Center of Homogeneous Mass,1,ATM,3,
41077.3,98134.9,163.76,um,Cell,Cell Center of Homogeneous Mass,1,TVC,0,
41065,98139.2,163.305,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
