
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
3354.25,um^3,Cell,1,TVC,0,
4532.12,um^3,Cell,1,TVC,1,
5674.35,um^3,Cell,1,ATM,2,
6277.81,um^3,Cell,1,ATM,3,
