
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
29888,58949.5,59.7359,um,Surface,Position,1,ATMgroup,0,
29799,59024,31.8904,um,Surface,Position,1,TVCgroup,1,
