
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
29888,58949.5,59.7359,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
29799,59024,31.8904,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
