
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
34431.8,47217.1,188.245,um,Cell,Cell Center of Homogeneous Mass,1,ATM,5,
34467.2,47241.3,186.353,um,Cell,Cell Center of Homogeneous Mass,1,ATM,6,
34378.6,47196.5,154.602,um,Cell,Cell Center of Homogeneous Mass,1,TVC,0,
34379.1,47208.7,154.416,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
34393,47197.6,157.081,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
34389.4,47210.3,158.762,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
