
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
16.439,22.3223,106.188,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
14.4102,33.2998,45.0605,um,Surface,BoundingBoxOO Length,1,TVCgroup,1,
