
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.636963,-0.535622,-0.554425,um,Surface,Ellipsoid Axis B,1,ATMgroup,2,
-0.3991,-0.899483,0.177904,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
