
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.56202,um,Nucleus,1,TVC,3,100000003,
2.46028,um,Nucleus,1,TVC,7,100000007,
3.76545,um,Nucleus,1,TVC,8,100000008,
4.72086,um,Nucleus,1,TVC,9,100000009,
3.70733,um,Nucleus,1,TVC,11,100000011,
