
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.466547,,Cell,1,TVC,3,
0.381335,,Cell,1,TVC,7,
0.280333,,Cell,1,TVC,8,
0.373495,,Cell,1,TVC,9,
0.616665,,Cell,1,TVC,11,
