
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
7.71153,um,Cell,1,TVC,3,
6.57504,um,Cell,1,TVC,7,
10.4746,um,Cell,1,TVC,8,
10.7535,um,Cell,1,TVC,9,
9.88268,um,Cell,1,TVC,11,
