
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.594777,-0.802571,0.046045,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.839008,0.519321,-0.162389,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
