
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.533385,0.436843,0.72434,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
0.44667,-0.486927,0.750592,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
