
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.81397,um,Surface,1,TVCgroup,0,
7.89193,um,Surface,1,ATMgroup,3,
