
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.57015,um,Cell,1,ATM,0,
4.55119,um,Cell,1,TVC,2,
5.83848,um,Cell,1,TVC,3,
5.20558,um,Cell,1,TVC,4,
4.93283,um,Cell,1,TVC,5,
8.68457,um,Cell,1,TVC,9,
