
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
3.98646,um,Nucleus,1,ATM,1,100000000,
3.96383,um,Nucleus,1,ATM,2,100000001,
3.68333,um,Nucleus,1,TVC,3,100000002,
3.91389,um,Nucleus,1,TVC,4,100000003,
