
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
22.668,23.1039,42.6739,um,Cell,Cell BoundingBoxOO Length,1,ATM,0,
13.872,21.6988,42.7179,um,Cell,Cell BoundingBoxOO Length,1,ATM,1,
16.2983,22.14,23.6447,um,Cell,Cell BoundingBoxOO Length,1,TVC,2,
11.2319,17.0344,19.0537,um,Cell,Cell BoundingBoxOO Length,1,TVC,3,
9.63763,13.2048,18.8836,um,Cell,Cell BoundingBoxOO Length,1,TVC,4,
