
Cell Distance to Image Border XY Img=1
 ==================== 
Cell Distance to Image Border XY,Unit,Category,Image,Time,Default Labels,ID,
27.832,um,Cell,Image 1,1,TVC,0,
17.3242,um,Cell,Image 1,1,TVC,1,
14.4844,um,Cell,Image 1,1,TVC,2,
3.97656,um,Cell,Image 1,1,ATM,3,
24.1367,um,Cell,Image 1,1,ATM,4,
